Line,ProductDescription,DateTime_Out,Feed,OutputGood,Scrap,Error_Count,Sum_Duration,Avg_Staff
1,Liraglutid 1.8 mg,2018-02-28 19:00:00,3516,3564,-48,24,670,3.5
1,Liraglutid 1.8 mg,2018-03-01 06:00:00,3068,2808,260,31,822,3.5
1,Liraglutid 1.8 mg,2018-03-01 07:00:00,5257,5400,-143,29,422,3.5
1,Liraglutid 1.8 mg,2018-03-01 08:00:00,0,126,-126,36,794,3.5
1,Liraglutid 1.8 mg,2018-03-01 09:00:00,5814,5292,522,26,250,3.5
1,Liraglutid 1.8 mg,2018-03-01 10:00:00,9707,9504,203,14,490,3.5
1,Liraglutid 1.8 mg,2018-03-01 11:00:00,9620,9612,8,30,644,3.5
1,Liraglutid 1.8 mg,2018-03-01 12:00:00,10071,10044,27,24,434,3.5
1,Liraglutid 1.8 mg,2018-03-01 13:00:00,8324,8190,134,27,236,3.5
1,Liraglutid 1.8 mg,2018-03-01 14:00:00,3930,4428,-498,30,432,3.5
2,FlexPen Aspart 100 3ML CCH,2018-01-02 10:00:00,4474,3996,478,16,260,2.5
2,FlexPen Aspart 100 3ML CCH,2018-01-02 11:00:00,9608,9396,212,29,484,2.5
2,FlexPen Aspart 100 3ML CCH,2018-01-02 12:00:00,10840,10746,94,17,138,2.5
2,FlexPen Aspart 100 3ML CCH,2018-01-02 13:00:00,10076,10098,-22,50,226,2.5
2,FlexPen Aspart 100 3ML CCH,2018-01-02 14:00:00,10007,9990,17,55,344,2.5
2,FlexPen Aspart 100 3ML CCH,2018-01-02 15:00:00,9928,9828,100,42,322,2.5
2,FlexPen Aspart 100 3ML CCH,2018-01-02 16:00:00,10260,10098,162,28,298,2.66666666666667
2,FlexPen Aspart 100 3ML CCH,2018-01-02 17:00:00,11024,10962,62,14,38,2.66666666666667
2,FlexPen Aspart 100 3ML CCH,2018-01-02 18:00:00,9632,9558,74,48,448,2.66666666666667
2,FlexPen Aspart 100 3ML CCH,2018-01-02 19:00:00,10476,10368,108,35,224,2.66666666666667
2,FlexPen Aspart 100 3ML CCH,2018-01-02 20:00:00,10400,10368,32,17,138,2.66666666666667
2,FlexPen Aspart 100 3ML CCH,2018-01-02 21:00:00,10452,10422,30,20,246,2.66666666666667
2,FlexPen Aspart 100 3ML CCH,2018-01-02 22:00:00,9747,9666,81,33,374,2.66666666666667
2,FlexPen Aspart 100 3ML CCH,2018-01-02 23:00:00,10380,10314,66,28,212,2.66666666666667
2,FlexPen Aspart 100 3ML CCH,2018-01-03 00:00:00,9776,9666,110,29,472,2.66666666666667
2,FlexPen Aspart 100 3ML CCH,2018-01-03 01:00:00,9232,9180,52,72,544,2.66666666666667
2,FlexPen Aspart 100 3ML CCH,2018-01-03 02:00:00,9872,9882,-10,55,214,2.66666666666667
2,FlexPen Aspart 100 3ML CCH,2018-01-03 03:00:00,9264,9180,84,57,500,2.66666666666667
2,FlexPen Aspart 100 3ML CCH,2018-01-03 04:00:00,1304,1332,-28,18,3050,2.66666666666667
2,NovoMix 30 GLY (CCH),2018-01-03 04:00:00,1304,1332,-28,18,3050,2.66666666666667
2,NovoMix 30 GLY (CCH),2018-01-03 05:00:00,10288,10152,136,81,276,2.66666666666667
2,NovoMix 30 GLY (CCH),2018-01-03 06:00:00,5239,5292,-53,11,2798,2.66666666666667
2,NovoMix 30 GLY (CCH),2018-01-03 07:00:00,6496,6426,70,19,374,2.66666666666667
2,NovoMix 30 GLY (CCH),2018-01-03 08:00:00,9823,9828,-5,23,430,2.66666666666667
2,NovoMix 30 GLY (CCH),2018-01-03 09:00:00,9296,9270,26,63,642,2.66666666666667
2,NovoMix 30 GLY (CCH),2018-01-03 10:00:00,5856,5670,186,33,1556,2.66666666666667
2,NovoMix 30 GLY (CCH),2018-01-03 11:00:00,9712,9666,46,24,382,2.66666666666667
2,NovoMix 30 GLY (CCH),2018-01-03 12:00:00,10056,10098,-42,44,338,2.66666666666667
2,NovoMix 30 GLY (CCH),2018-01-03 13:00:00,8024,7884,140,37,950,2.66666666666667
2,NovoMix 30 GLY (CCH),2018-01-03 14:00:00,9562,9558,4,30,408,2.66666666666667
2,NovoMix 30 GLY (CCH),2018-01-03 15:00:00,10388,10260,128,34,258,2.66666666666667
2,NovoMix 30 GLY (CCH),2018-01-03 16:00:00,10380,10314,66,60,242,2.66666666666667
2,NovoMix 30 GLY (CCH),2018-01-03 17:00:00,9464,9450,14,21,508,2.66666666666667
2,NovoMix 30 GLY (CCH),2018-01-03 18:00:00,4134,3996,138,22,994,2.66666666666667
2,NovoMix 30 GLY (CCH),2018-01-03 19:00:00,5912,5832,80,1,3866,2.66666666666667
2,NovoMix 30 GLY (CCH),2018-01-03 20:00:00,5844,5832,12,17,3322,2.66666666666667
2,NovoMix 30 GLY (CCH),2018-01-03 21:00:00,10183,10206,-23,18,130,2.66666666666667
2,NovoMix 30 GLY (CCH),2018-01-03 22:00:00,10272,10260,12,32,220,2.66666666666667
2,NovoMix 30 GLY (CCH),2018-01-03 23:00:00,10032,9936,96,40,200,2.66666666666667
2,NovoMix 30 GLY (CCH),2018-01-04 00:00:00,8572,8478,94,31,300,2.66666666666667
2,NovoMix 30 GLY (CCH),2018-01-04 01:00:00,10136,10044,92,34,860,2.66666666666667
2,NovoMix 30 GLY (CCH),2018-01-04 02:00:00,8567,8532,35,31,238,2.66666666666667
2,NovoMix 30 GLY (CCH),2018-01-04 03:00:00,10331,10260,71,36,580,2.66666666666667
2,NovoMix 30 GLY (CCH),2018-01-04 04:00:00,9960,9882,78,44,182,2.66666666666667
2,NovoMix 30 GLY (CCH),2018-01-04 05:00:00,10532,10584,-52,37,136,2.66666666666667
2,NovoMix 30 GLY (CCH),2018-01-04 06:00:00,10620,10476,144,26,210,2.66666666666667
2,NovoMix 30 GLY (CCH),2018-01-04 07:00:00,9154,9126,28,20,136,2.66666666666667
2,NovoMix 30 GLY (CCH),2018-01-04 08:00:00,10076,10044,32,28,606,2.66666666666667
2,NovoMix 30 GLY (CCH),2018-01-04 09:00:00,10296,10260,36,28,272,2.66666666666667
2,NovoMix 30 GLY (CCH),2018-01-04 10:00:00,9768,9666,102,28,450,2.66666666666667
2,NovoMix 30 GLY (CCH),2018-01-04 11:00:00,9536,9558,-22,30,3222,2.66666666666667
2,NovoMix 30 GLY (CCH),2018-01-04 12:00:00,7762,8154,-392,31,322,2.66666666666667
2,NovoMix 30 GLY (CCH),2018-01-04 13:00:00,3522,2970,552,22,318,2.66666666666667
2,NovoMix 30 GLY (CCH),2018-01-04 14:00:00,9892,9828,64,17,3482,2.66666666666667
2,NovoMix 30 GLY (CCH),2018-01-04 15:00:00,5144,5022,122,45,714,2.66666666666667
2,NovoMix 30 GLY (CCH),2018-01-04 16:00:00,2914,2808,106,34,304,2
2,NovoMix 30 GLY (CCH),2018-01-04 17:00:00,9268,9234,34,71,846,2
2,NovoMix 30 GLY (CCH),2018-01-04 18:00:00,8464,8478,-14,28,322,2
2,NovoMix 30 GLY (CCH),2018-01-04 19:00:00,10139,10044,95,62,408,2
2,NovoMix 30 GLY (CCH),2018-01-04 20:00:00,9536,9504,32,49,1074,2
2,NovoMix 30 GLY (CCH),2018-01-04 21:00:00,7904,7884,20,53,1130,2
2,NovoMix 30 GLY (CCH),2018-01-04 22:00:00,7868,7776,92,29,244,2
2,NovoMix 30 GLY (CCH),2018-01-04 23:00:00,9948,9882,66,42,392,2
2,NovoMix 30 GLY (CCH),2018-01-05 00:00:00,9888,9828,60,47,374,2
2,NovoMix 30 GLY (CCH),2018-01-05 01:00:00,10358,10260,98,25,82,2
2,NovoMix 30 GLY (CCH),2018-01-05 02:00:00,10210,10152,58,41,344,2
2,NovoMix 30 GLY (CCH),2018-01-05 03:00:00,9828,9720,108,38,264,2
2,NovoMix 30 GLY (CCH),2018-01-05 04:00:00,9856,9882,-26,51,316,2
2,NovoMix 30 GLY (CCH),2018-01-05 05:00:00,9696,9720,-24,65,498,2
2,NovoMix 30 GLY (CCH),2018-01-05 06:00:00,9340,9072,268,67,254,2
2,NovoMix 30 GLY (CCH),2018-01-05 07:00:00,9466,9450,16,48,944,2
2,NovoMix 30 GLY (CCH),2018-01-05 08:00:00,9830,9720,110,1,8330,2
2,NovoMix 30 GLY (CCH),2018-01-05 09:00:00,8088,7938,150,23,436,2
2,NovoMix 30 GLY (CCH),2018-01-05 10:00:00,9740,9774,-34,100,428,2
2,NovoMix 30 GLY (CCH),2018-01-05 11:00:00,9712,9558,154,4,854,2
2,NovoMix 30 GLY (CCH),2018-01-05 12:00:00,3450,4014,-564,38,454,2
2,NovoMix 50 NN2000,2018-01-05 13:00:00,3598,3024,574,2,8004,2
2,NovoMix 50 NN2000,2018-01-05 14:00:00,4924,4860,64,8,176,2
2,NovoMix 50 NN2000,2018-01-05 15:00:00,4996,4806,190,44,3692,2
2,NovoMix 50 NN2000,2018-01-05 16:00:00,8016,7884,132,17,334,2
2,NovoMix 50 NN2000,2018-01-05 17:00:00,4797,4590,207,35,2166,2
2,NovoMix 50 NN2000,2018-01-05 18:00:00,8776,8694,82,18,604,2
2,NovoMix 50 NN2000,2018-01-05 19:00:00,6784,6804,-20,36,582,2
2,NovoMix 50 NN2000,2018-01-05 20:00:00,7800,7614,186,69,1344,2
2,NovoMix 50 NN2000,2018-01-05 21:00:00,9072,8856,216,71,1008,2
2,NovoMix 50 NN2000,2018-01-05 22:00:00,1686,2178,-492,53,712,2
2,Detemir Gly (CCH),2018-01-06 07:00:00,5534,4914,620,32,264,2
2,Detemir Gly (CCH),2018-01-06 08:00:00,10088,10044,44,19,850,2
2,Detemir Gly (CCH),2018-01-06 09:00:00,10628,10584,44,31,336,2
2,Detemir Gly (CCH),2018-01-06 10:00:00,10372,10314,58,43,154,2
2,Detemir Gly (CCH),2018-01-06 11:00:00,10210,10098,112,27,266,2
2,Detemir Gly (CCH),2018-01-06 12:00:00,7834,7830,4,34,168,2
2,Detemir Gly (CCH),2018-01-06 13:00:00,10764,10638,126,28,1056,2
2,Detemir Gly (CCH),2018-01-06 14:00:00,5354,5832,-478,22,336,2
2,Detemir Gly (CCH),2018-01-07 06:00:00,2882,2268,614,69,726,2.4
2,Detemir Gly (CCH),2018-01-07 07:00:00,9892,9828,64,10,70,4
2,Detemir Gly (CCH),2018-01-07 08:00:00,10512,10476,36,25,266,4
2,Detemir Gly (CCH),2018-01-07 09:00:00,10652,10584,68,25,170,4
2,Detemir Gly (CCH),2018-01-07 10:00:00,9320,9504,-184,27,120,4
2,Detemir Gly (CCH),2018-01-07 11:00:00,10344,10044,300,61,640,4
2,Detemir Gly (CCH),2018-01-07 12:00:00,9956,9936,20,32,250,4
2,Detemir Gly (CCH),2018-01-07 13:00:00,10412,10260,152,49,292,4
2,Detemir Gly (CCH),2018-01-07 14:00:00,10344,10314,30,27,152,4
2,Detemir Gly (CCH),2018-01-07 15:00:00,10064,9990,74,26,232,4
2,Detemir Gly (CCH),2018-01-07 16:00:00,4190,4716,-526,22,378,4
2,FlexPen Aspart 100 3ML CCH,2018-01-07 17:00:00,7653,7020,633,46,3170,4
2,FlexPen Aspart 100 3ML CCH,2018-01-07 18:00:00,7728,7722,6,21,168,4
2,FlexPen Aspart 100 3ML CCH,2018-01-07 19:00:00,6948,6804,144,46,1082,4
2,FlexPen Aspart 100 3ML CCH,2018-01-07 20:00:00,10080,10044,36,32,1404,4
2,FlexPen Aspart 100 3ML CCH,2018-01-07 21:00:00,9248,9234,14,26,378,4
2,FlexPen Aspart 100 3ML CCH,2018-01-07 22:00:00,10452,10368,84,36,474,4
2,FlexPen Aspart 100 3ML CCH,2018-01-07 23:00:00,9584,9504,80,23,214,4
2,FlexPen Aspart 100 3ML CCH,2018-01-08 00:00:00,10696,10638,58,79,496,4
2,FlexPen Aspart 100 3ML CCH,2018-01-08 01:00:00,10316,10260,56,30,138,4
2,FlexPen Aspart 100 3ML CCH,2018-01-08 02:00:00,9448,9342,106,25,282,4
2,FlexPen Aspart 100 3ML CCH,2018-01-08 03:00:00,10160,10152,8,27,426,4
2,FlexPen Aspart 100 3ML CCH,2018-01-08 04:00:00,10696,10638,58,43,258,4
2,FlexPen Aspart 100 3ML CCH,2018-01-08 05:00:00,10412,10368,44,31,144,4
2,FlexPen Aspart 100 3ML CCH,2018-01-08 06:00:00,10848,10800,48,24,126,4
2,FlexPen Aspart 100 3ML CCH,2018-01-08 07:00:00,10224,10206,18,24,82,4
2,FlexPen Aspart 100 3ML CCH,2018-01-08 08:00:00,10700,10638,62,33,280,4
2,FlexPen Aspart 100 3ML CCH,2018-01-08 09:00:00,10688,10584,104,55,142,4
2,FlexPen Aspart 100 3ML CCH,2018-01-08 10:00:00,10804,10746,58,30,156,4
2,FlexPen Aspart 100 3ML CCH,2018-01-08 11:00:00,9819,9666,153,30,224,4
2,FlexPen Aspart 100 3ML CCH,2018-01-08 12:00:00,10836,10800,36,28,312,4
2,FlexPen Aspart 100 3ML CCH,2018-01-08 13:00:00,10472,10422,50,31,106,4
2,FlexPen Aspart 100 3ML CCH,2018-01-08 14:00:00,10915,10800,115,21,192,4
2,FlexPen Aspart 100 3ML CCH,2018-01-08 15:00:00,9918,9882,36,26,116,4
2,FlexPen Aspart 100 3ML CCH,2018-01-08 16:00:00,2746,3294,-548,26,356,4
2,FlexPen Aspart 100 3ML CCH,2018-01-08 17:00:00,4674,4050,624,13,4246,4
2,FlexPen Aspart 100 3ML CCH,2018-01-08 18:00:00,9900,9882,18,47,1648,4
2,FlexPen Aspart 100 3ML CCH,2018-01-08 19:00:00,8668,8586,82,50,466,4
2,FlexPen Aspart 100 3ML CCH,2018-01-08 20:00:00,8995,8910,85,65,528,4
2,FlexPen Aspart 100 3ML CCH,2018-01-08 21:00:00,4752,4698,54,67,212,4
2,FlexPen Aspart 100 3ML CCH,2018-01-08 22:00:00,8948,8910,38,54,280,4
2,FlexPen Aspart 100 3ML CCH,2018-01-08 23:00:00,10564,10530,34,61,564,4
2,FlexPen Aspart 100 3ML CCH,2018-01-09 00:00:00,10256,10152,104,42,612,4
2,FlexPen Aspart 100 3ML CCH,2018-01-09 01:00:00,10488,10476,12,40,584,4
2,FlexPen Aspart 100 3ML CCH,2018-01-09 02:00:00,9520,9396,124,27,270,4
2,FlexPen Aspart 100 3ML CCH,2018-01-09 03:00:00,6596,6588,8,53,758,4
2,FlexPen Aspart 100 3ML CCH,2018-01-09 04:00:00,8344,8262,82,42,994,4
2,FlexPen Aspart 100 3ML CCH,2018-01-09 05:00:00,9935,9882,53,23,1328,4
2,FlexPen Aspart 100 3ML CCH,2018-01-09 06:00:00,6172,6102,70,33,456,3.66666666666667
2,FlexPen Aspart 100 3ML CCH,2018-01-09 07:00:00,9240,9234,6,54,504,3
2,FlexPen Aspart 100 3ML CCH,2018-01-09 08:00:00,9584,9558,26,70,572,3
2,FlexPen Aspart 100 3ML CCH,2018-01-09 09:00:00,8116,8208,-92,41,1162,3
2,FlexPen Aspart 100 3ML CCH,2018-01-09 10:00:00,8056,7830,226,22,1958,3
2,FlexPen Aspart 100 3ML CCH,2018-01-09 11:00:00,10416,10422,-6,34,274,3
2,FlexPen Aspart 100 3ML CCH,2018-01-09 12:00:00,10684,10530,154,46,3256,3
2,FlexPen Aspart 100 3ML CCH,2018-01-09 13:00:00,9317,9288,29,14,118,3
2,FlexPen Aspart 100 3ML CCH,2018-01-09 14:00:00,8916,8856,60,33,278,3
2,FlexPen Aspart 100 3ML CCH,2018-01-09 15:00:00,10308,10206,102,58,554,3
2,FlexPen Aspart 100 3ML CCH,2018-01-09 16:00:00,8644,8694,-50,39,372,3
2,FlexPen Aspart 100 3ML CCH,2018-01-09 17:00:00,7628,7344,284,53,840,3
2,FlexPen Aspart 100 3ML CCH,2018-01-09 18:00:00,9159,9126,33,52,514,3
2,FlexPen Aspart 100 3ML CCH,2018-01-09 19:00:00,8470,8982,-512,30,638,3
2,NovoMix 30 GLY (CCH),2018-01-09 21:00:00,8434,7884,550,35,622,3
2,NovoMix 30 GLY (CCH),2018-01-09 22:00:00,9368,9234,134,52,510,3
2,NovoMix 30 GLY (CCH),2018-01-09 23:00:00,9110,9072,38,64,588,3
2,NovoMix 30 GLY (CCH),2018-01-10 00:00:00,8396,8370,26,60,718,3
2,NovoMix 30 GLY (CCH),2018-01-10 01:00:00,8296,8262,34,46,602,3
2,NovoMix 30 GLY (CCH),2018-01-10 02:00:00,9796,9666,130,33,318,3
2,NovoMix 30 GLY (CCH),2018-01-10 03:00:00,9976,9936,40,62,512,3
2,NovoMix 30 GLY (CCH),2018-01-10 04:00:00,8014,8046,-32,51,628,3
2,NovoMix 30 GLY (CCH),2018-01-10 05:00:00,9716,9612,104,35,1504,3
2,NovoMix 30 GLY (CCH),2018-01-10 06:00:00,9428,9342,86,62,614,3
2,NovoMix 30 GLY (CCH),2018-01-10 07:00:00,9398,9288,110,65,724,3
2,NovoMix 30 GLY (CCH),2018-01-10 08:00:00,6613,6588,25,76,808,3
2,NovoMix 30 GLY (CCH),2018-01-10 09:00:00,8331,8262,69,65,792,3
2,NovoMix 30 GLY (CCH),2018-01-10 10:00:00,10264,10206,58,57,1110,3
2,NovoMix 30 GLY (CCH),2018-01-10 11:00:00,7116,7128,-12,27,1340,3
2,NovoMix 30 GLY (CCH),2018-01-10 12:00:00,9096,9018,78,73,558,3
2,NovoMix 30 GLY (CCH),2018-01-10 13:00:00,10055,9936,119,75,620,3
2,NovoMix 30 GLY (CCH),2018-01-10 14:00:00,9793,9720,73,57,538,3
2,NovoMix 30 GLY (CCH),2018-01-10 15:00:00,4571,4752,-181,88,1254,3
2,NovoMix 30 GLY (CCH),2018-01-10 16:00:00,8852,8532,320,43,560,3
2,NovoMix 30 GLY (CCH),2018-01-10 17:00:00,8780,8694,86,47,2094,3
2,NovoMix 30 GLY (CCH),2018-01-10 18:00:00,9872,9936,-64,45,928,3
2,NovoMix 30 GLY (CCH),2018-01-10 19:00:00,10500,10368,132,44,1094,3
2,NovoMix 30 GLY (CCH),2018-01-10 20:00:00,9740,9666,74,48,4568,3
2,NovoMix 30 GLY (CCH),2018-01-10 21:00:00,9712,9666,46,8,846,3
2,NovoMix 30 GLY (CCH),2018-01-10 22:00:00,9220,9180,40,82,682,3
2,NovoMix 30 GLY (CCH),2018-01-10 23:00:00,10460,10422,38,82,406,3
2,NovoMix 30 GLY (CCH),2018-01-11 00:00:00,9724,9666,58,49,3740,3
2,NovoMix 30 GLY (CCH),2018-01-11 01:00:00,7896,7830,66,43,156,3
2,NovoMix 30 GLY (CCH),2018-01-11 02:00:00,9836,9828,8,67,632,3
2,NovoMix 30 GLY (CCH),2018-01-11 03:00:00,10408,10260,148,89,472,3
2,NovoMix 30 GLY (CCH),2018-01-11 04:00:00,9932,10044,-112,101,528,3
2,NovoMix 30 GLY (CCH),2018-01-11 05:00:00,9130,9018,112,60,2010,3
2,NovoMix 30 GLY (CCH),2018-01-11 06:00:00,9920,9774,146,119,1036,3
2,NovoMix 30 GLY (CCH),2018-01-11 07:00:00,5671,6174,-503,69,2636,3.5
2,NovoMix 50 NN2000,2018-01-11 09:00:00,8132,7830,302,67,2042,3.5
2,NovoMix 50 NN2000,2018-01-11 10:00:00,10020,9882,138,102,1670,3.5
2,NovoMix 50 NN2000,2018-01-11 11:00:00,9036,9126,-90,53,2814,3.5
2,NovoMix 50 NN2000,2018-01-11 12:00:00,5585,5868,-283,69,1830,3.5
2,FlexPen Aspart 100 3ML CCH,2018-01-11 13:00:00,1510,1026,484,42,1174,3.5
2,FlexPen Aspart 100 3ML CCH,2018-01-11 14:00:00,9852,9774,78,66,1028,3.5
2,FlexPen Aspart 100 3ML CCH,2018-01-11 15:00:00,10428,10260,168,37,544,3.5
2,FlexPen Aspart 100 3ML CCH,2018-01-11 16:00:00,9376,9396,-20,53,2010,3.5
2,FlexPen Aspart 100 3ML CCH,2018-01-11 17:00:00,8120,8100,20,72,1916,3.5
2,FlexPen Aspart 100 3ML CCH,2018-01-11 18:00:00,9900,9720,180,91,1440,3.5
2,FlexPen Aspart 100 3ML CCH,2018-01-11 19:00:00,9398,9396,2,116,4960,3.5
2,FlexPen Aspart 100 3ML CCH,2018-01-11 20:00:00,7784,7830,-46,2,412,3.5
2,FlexPen Aspart 100 3ML CCH,2018-01-11 21:00:00,8830,8586,244,37,532,3.5
2,FlexPen Aspart 100 3ML CCH,2018-01-11 22:00:00,9060,8964,96,45,538,3.5
2,FlexPen Aspart 100 3ML CCH,2018-01-11 23:00:00,8784,8856,-72,62,1182,3.5
2,FlexPen Aspart 100 3ML CCH,2018-01-12 00:00:00,3772,3726,46,103,934,3.5
2,FlexPen Aspart 100 3ML CCH,2018-01-12 01:00:00,5980,5778,202,58,1358,3.5
2,FlexPen Aspart 100 3ML CCH,2018-01-12 02:00:00,9980,9936,44,69,1148,3.5
2,FlexPen Aspart 100 3ML CCH,2018-01-12 03:00:00,9968,10098,-130,50,780,3.5
2,FlexPen Aspart 100 3ML CCH,2018-01-12 04:00:00,9480,9234,246,45,2216,3.5
2,FlexPen Aspart 100 3ML CCH,2018-01-12 05:00:00,10296,10260,36,43,796,3.5
2,FlexPen Aspart 100 3ML CCH,2018-01-12 06:00:00,10340,10314,26,57,974,3.5
2,FlexPen Aspart 100 3ML CCH,2018-01-12 07:00:00,10172,10152,20,43,1632,3.5
2,FlexPen Aspart 100 3ML CCH,2018-01-12 08:00:00,10116,9990,126,39,664,3.5
2,FlexPen Aspart 100 3ML CCH,2018-01-12 09:00:00,9076,8964,112,52,512,3.5
2,FlexPen Aspart 100 3ML CCH,2018-01-12 10:00:00,1476,1512,-36,30,4132,3.5
2,FlexPen Aspart 100 3ML CCH,2018-01-12 11:00:00,4692,4698,-6,14,8406,3.5
2,FlexPen Aspart 100 3ML CCH,2018-01-12 12:00:00,1987,2160,-173,28,2096,3.5
2,FlexPen Aspart 100 3ML CCH,2018-01-12 17:00:00,5664,5400,264,2,18356,3.5
2,FlexPen Aspart 100 3ML CCH,2018-01-12 18:00:00,10188,10098,90,33,942,3.5
2,FlexPen Aspart 100 3ML CCH,2018-01-12 19:00:00,9932,9828,104,34,260,3.5
2,FlexPen Aspart 100 3ML CCH,2018-01-12 20:00:00,6556,6570,-14,37,988,3.5
2,FlexPen Aspart 100 3ML CCH,2018-01-12 21:00:00,9076,9558,-482,66,882,3.5
2,FlexPen Aspart 100 3ML CCH,2018-01-14 07:00:00,670,108,562,55,378,3.5
2,FlexPen Aspart 100 3ML CCH,2018-01-14 08:00:00,9147,9018,129,23,266,3.5
2,FlexPen Aspart 100 3ML CCH,2018-01-14 09:00:00,6824,6858,-34,46,412,3.5
2,FlexPen Aspart 100 3ML CCH,2018-01-14 10:00:00,10019,9936,83,79,794,3.5
2,FlexPen Aspart 100 3ML CCH,2018-01-14 11:00:00,10319,10314,5,47,832,3.5
2,FlexPen Aspart 100 3ML CCH,2018-01-14 12:00:00,9756,9558,198,55,4958,3.5
2,FlexPen Aspart 100 3ML CCH,2018-01-14 13:00:00,9614,9558,56,5,58,3.5
2,FlexPen Aspart 100 3ML CCH,2018-01-14 14:00:00,10644,10584,60,50,412,3.5
2,FlexPen Aspart 100 3ML CCH,2018-01-14 15:00:00,9047,8964,83,69,470,3.5
2,FlexPen Aspart 100 3ML CCH,2018-01-14 16:00:00,9206,9234,-28,62,152,3.5
2,FlexPen Aspart 100 3ML CCH,2018-01-14 17:00:00,9023,8856,167,49,414,3.5
2,FlexPen Aspart 100 3ML CCH,2018-01-14 18:00:00,8675,8586,89,56,376,3.5
2,FlexPen Aspart 100 3ML CCH,2018-01-14 19:00:00,9244,9180,64,46,304,3.5
2,FlexPen Aspart 100 3ML CCH,2018-01-14 20:00:00,7708,7776,-68,52,170,3.5
2,FlexPen Aspart 100 3ML CCH,2018-01-14 21:00:00,8162,7938,224,68,620,3.5
2,FlexPen Aspart 100 3ML CCH,2018-01-14 22:00:00,8909,8910,-1,69,438,3.5
2,FlexPen Aspart 100 3ML CCH,2018-01-14 23:00:00,9780,9558,222,53,538,3.5
2,FlexPen Aspart 100 3ML CCH,2018-01-15 00:00:00,5554,5562,-8,19,2878,3.5
2,FlexPen Aspart 100 3ML CCH,2018-01-15 01:00:00,1711,1512,199,47,566,3
2,FlexPen Aspart 100 3ML CCH,2018-01-15 02:00:00,8952,8856,96,50,582,3
2,FlexPen Aspart 100 3ML CCH,2018-01-15 03:00:00,9971,9936,35,53,1584,3
2,FlexPen Aspart 100 3ML CCH,2018-01-15 04:00:00,9332,9234,98,82,486,3
2,FlexPen Aspart 100 3ML CCH,2018-01-15 05:00:00,9052,9018,34,40,640,3
2,FlexPen Aspart 100 3ML CCH,2018-01-15 06:00:00,10172,10098,74,32,628,3
2,FlexPen Aspart 100 3ML CCH,2018-01-15 07:00:00,10108,10044,64,28,546,3
2,FlexPen Aspart 100 3ML CCH,2018-01-15 08:00:00,2154,2718,-564,45,504,3
2,NovoMix 30 GLY (CCH),2018-01-15 09:00:00,5874,5238,636,38,452,4
2,NovoMix 30 GLY (CCH),2018-01-15 10:00:00,10220,10260,-40,42,510,4
2,NovoMix 30 GLY (CCH),2018-01-15 11:00:00,9560,9450,110,69,254,4
2,NovoMix 30 GLY (CCH),2018-01-15 12:00:00,10016,10044,-28,24,226,4
2,NovoMix 30 GLY (CCH),2018-01-15 13:00:00,9932,9828,104,40,448,4
2,NovoMix 30 GLY (CCH),2018-01-15 14:00:00,9601,9612,-11,29,190,4
2,NovoMix 30 GLY (CCH),2018-01-15 15:00:00,9476,9342,134,20,262,4
2,NovoMix 30 GLY (CCH),2018-01-15 16:00:00,9580,9612,-32,7,58,4
2,NovoMix 30 GLY (CCH),2018-01-15 17:00:00,8656,8478,178,39,366,4
2,NovoMix 30 GLY (CCH),2018-01-15 18:00:00,9171,9126,45,33,314,4
2,NovoMix 30 GLY (CCH),2018-01-15 19:00:00,8648,8694,-46,52,544,4
2,NovoMix 30 GLY (CCH),2018-01-15 20:00:00,3364,3294,70,75,502,4
2,NovoMix 30 GLY (CCH),2018-01-15 21:00:00,4376,4482,-106,20,3498,4
2,NovoMix 30 GLY (CCH),2018-01-15 22:00:00,4708,4536,172,39,1238,4
2,NovoMix 30 GLY (CCH),2018-01-15 23:00:00,4704,4644,60,39,2040,4
2,NovoMix 30 GLY (CCH),2018-01-16 00:00:00,8328,8262,66,47,528,3.5
2,NovoMix 30 GLY (CCH),2018-01-16 01:00:00,10444,10368,76,47,580,3
2,NovoMix 30 GLY (CCH),2018-01-16 02:00:00,10056,9990,66,57,608,3
2,NovoMix 30 GLY (CCH),2018-01-16 03:00:00,10168,10098,70,47,730,3
2,NovoMix 30 GLY (CCH),2018-01-16 04:00:00,9860,9828,32,55,690,3
2,NovoMix 30 GLY (CCH),2018-01-16 05:00:00,9301,9180,121,66,630,3
2,NovoMix 30 GLY (CCH),2018-01-16 06:00:00,9587,9558,29,85,726,3
2,NovoMix 30 GLY (CCH),2018-01-16 07:00:00,8512,8532,-20,77,524,3
2,NovoMix 30 GLY (CCH),2018-01-16 08:00:00,8158,7992,166,76,738,3
2,NovoMix 30 GLY (CCH),2018-01-16 09:00:00,7026,6912,114,82,1310,3
2,NovoMix 30 GLY (CCH),2018-01-16 10:00:00,8740,8856,-116,24,1990,3
2,NovoMix 30 GLY (CCH),2018-01-16 11:00:00,8190,7992,198,46,126,3
2,NovoMix 30 GLY (CCH),2018-01-16 12:00:00,7007,6858,149,66,508,3
2,NovoMix 30 GLY (CCH),2018-01-16 13:00:00,6495,6480,15,25,4090,3
2,NovoMix 30 GLY (CCH),2018-01-16 14:00:00,10008,9882,126,22,1400,3
2,NovoMix 30 GLY (CCH),2018-01-16 15:00:00,8948,9072,-124,34,1586,3
2,NovoMix 30 GLY (CCH),2018-01-16 16:00:00,9420,9180,240,30,2048,3
